name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift
HPPSC070A_J125805.3+280039,blue,194.52246,28.010785,41.398,56.944,48.219,,,,15.22,14.839,11.296,8.245,17.066,16.626,15.731,0.067056
HPPSC070A_J125825.5+280744,blue,194.606472,28.12896,51.92,90.152,102.804,,,,14.146,14.032,10.367,8.409,16.38,15.729,15.294,0.028263
HPPSC070A_J115523.9+115551,blue,178.849868,11.930751,29.71,34.419,33.875,,,,15.809,15.623,11.653,8.39,,,,0.022418
HPPSC070A_J025621.6-321108,blue,44.090032,-32.185648,261.321,,,47.3,,,10.711,10.478,8.18,5.497,12.832,12.068,11.706,0.016291
HPPSC070A_J033210.5-275333,blue,53.044093,-27.892547,2.975,18.835,,,,,,,,,,,,0.688709
HPPSC070A_J125738.3+265832,blue,194.409565,26.975456,56.045,86.837,,51.3,,,14.719,14.335,10.215,7.882,16.821,15.953,15.522,0.14072
HPPSC070A_J104709.3-780054,blue,161.78912,-78.014974,880.998,,1325.514,572.1,219,,11.585,11.559,7.268,5.444,14.271,13.374,12.862,0.02933
HPPSC070A_J121352.3-471626,blue,183.468032,-47.273788,4956.57,5710.241,5416.594,2217.1,975.7,397.1,10.657,10.334,5.779,2.874,13.171,12.203,11.763,0.018163
HPPSC070A_J130033.7+273815,blue,195.140678,27.637585,241.36,370.189,400.549,213.9,92.1,,13.372,13.138,8.803,6.862,15.725,15.249,14.985,0.024937
HPPSC070A_J103106.7+284748,blue,157.77823,28.796651,2514.226,2868.271,2460.504,,391.2,,10.67,10.514,6.425,3.716,12.789,12.136,11.953,0.0044
HPPSC070A_J125809.5+281106,blue,194.539943,28.184989,63.91,91.029,144.916,62.7,,,14.497,14.336,10.361,8.22,16.469,15.848,15.347,0.044156
HPPSC070A_J160202.3+471352,blue,240.5097,47.231091,65.887,,,,,,12.926,13.029,10.299,8.527,14.87,14.221,13.855,0.041128
HPPSC070A_J033225.0-274707,blue,53.104244,-27.785145,2.328,5.843,8.634,,,,17.331,17.057,12.598,9.64,,,,0.363
HPPSC070A_J135211.2+020558,blue,208.047035,2.099321,89.097,140.336,173.235,,,,14.428,14.303,11.007,8.399,16.067,15.386,15.126,0.032576
HPPSC070A_J125741.0+270534,blue,194.420936,27.092915,141.177,227.508,207.489,104.8,,,14.104,13.757,9.861,7.213,15.924,15.212,14.87,0.079894
HPPSC070A_J115259.7+440714,blue,178.248961,44.12062,78.674,110.282,,,,,14.067,14.091,10.093,7.857,16.15,15.683,15.108,0.036085
HPPSC070A_J125902.6+280843,blue,194.76093,28.145386,45.212,68.35,70.939,,,,15.543,14.914,10.943,8.379,,,,0.18058
HPPSC070A_J125919.9+280503,blue,194.833126,28.08422,188.599,353.591,362.072,180.8,,,10.806,10.855,9.685,7.821,12.518,12.182,11.75,0.015677
HPPSC070A_J102254.3+390933,blue,155.72626,39.159281,31.355,,64.908,,,,14.633,14.029,10.25,8.094,16.692,16.065,15.246,0.146451
HPPSC070A_J083407.0+661055,blue,128.529253,66.181978,105.336,114.739,96.275,,,,15.244,13.889,10.169,6.694,,,,0.000067
HPPSC070A_J112914.1+203452,blue,172.308731,20.581129,166.873,,215.845,,,,14.367,13.909,9.631,6.31,,,,0.00471
HPPSC070A_J163938.0-203655,blue,249.908722,-20.615321,805.468,,1423.901,669.7,329.5,,11.444,11.354,7.521,5.176,13.748,12.931,12.55,0.026999
HPPSC070A_J214819.4-345705,blue,327.080886,-34.951385,15947.207,,17848.415,7320.3,3115.5,1077.8,9.794,9.063,4.759,1.609,12.73,12.051,11.347,0.016151
HPPSC070A_J131517.2+442427,blue,198.821783,44.407368,1532.034,1411.681,943.72,331.5,,,10.558,9.366,6.167,3.433,13.298,12.81,11.958,0.036553
HPPSC070A_J125828.8+271709,blue,194.620053,27.285827,58.33,108.248,138.004,93.6,48,,16.01,15.725,11.834,8.588,,,,0.36924
HPPSC070A_J162831.1+393116,blue,247.129573,39.521203,43.644,63.33,79.806,36.3,,,11.295,11.325,10.507,8.592,13.073,12.225,12.018,0.033963
HPPSC070A_J101900.9+211658,blue,154.753959,21.282897,260.768,322.794,420.745,,,,,,,,,,,0.003602
HPPSC070A_J041336.2+254900,blue,63.400878,25.816536,951.068,,1193.341,,,,12.415,12.059,7.822,5.784,15.711,14.624,14.018,0.021835
HPPSC070A_J170450.9+344902,blue,256.212381,34.817309,1679.89,2148.094,2064.874,,,,11.938,11.581,7.079,4.447,14.26,13.619,13.069,0.05635
